Chronologic VCS simulator copyright 1991-2022
Contains Synopsys proprietary information.
Compiler version T-2022.06_Full64; Runtime version T-2022.06_Full64;  Mar 29 18:07 2023
                   0       IDLE       IDLE SR: xxxxxxxxxxxxx Char: xx 0 x 0 String:                                                                 
             1185869      WAIT0      WAIT0 SR: 1000101100110 Char: 15 1 0 0 String:                                                         Sometime
             1189440      WAIT0       SYNC SR: 1000101100110 Char: 15 1 0 0 String:                                                         Sometime
             1189441       SYNC       SYNC SR: 1000101100110 Char: 15 1 0 0 String:                                                         Sometime
             1193417       SYNC     SAMPLE SR: 1000101100110 Char: 15 1 0 0 String:                                                         Sometime
             1193419     SAMPLE      WAIT1 SR: 1000101100110 Char: 15 1 0 0 String:                                                         Sometime
             1193421      WAIT1      WAIT1 SR: 0001011001101 Char: 15 1 0 0 String:                                                         Sometime
             1201371      WAIT1     SAMPLE SR: 0001011001101 Char: 15 1 0 0 String:                                                         Sometime
             1201373     SAMPLE      WAIT1 SR: 0001011001101 Char: 15 1 0 0 String:                                                         Sometime
             1201375      WAIT1      WAIT1 SR: 0010110011011 Char: 28 0 0 0 String:                                                         Sometime
             1209325      WAIT1     SAMPLE SR: 0010110011011 Char: 28 0 0 0 String:                                                         Sometime
             1209327     SAMPLE      WAIT1 SR: 0010110011011 Char: 28 0 0 0 String:                                                         Sometime
             1209329      WAIT1      WAIT1 SR: 0101100110111 Char: 15 1 0 0 String:                                                         Sometime
             1217279      WAIT1     SAMPLE SR: 0101100110111 Char: 15 1 0 0 String:                                                         Sometime
             1217281     SAMPLE      WAIT1 SR: 0101100110111 Char: 15 1 0 0 String:                                                         Sometime
             1217283      WAIT1      WAIT1 SR: 1011001101111 Char: 37 0 0 0 String:                                                         Sometime
             1219648      WAIT1       SYNC SR: 1011001101111 Char: 37 0 0 0 String:                                                         Sometime
             1219649       SYNC       SYNC SR: 1011001101111 Char: 37 0 0 0 String:                                                         Sometime
             1223625       SYNC     SAMPLE SR: 1011001101111 Char: 37 0 0 0 String:                                                         Sometime
             1223627     SAMPLE      WAIT0 SR: 1011001101111 Char: 37 0 0 0 String:                                                         Sometime
             1223629      WAIT0      WAIT0 SR: 0110011011110 Char: 15 1 0 0 String:                                                         Sometime
             1231579      WAIT0     SAMPLE SR: 0110011011110 Char: 15 1 0 0 String:                                                         Sometime
             1231581     SAMPLE      WAIT0 SR: 0110011011110 Char: 15 1 0 0 String:                                                         Sometime
             1231583      WAIT0      WAIT0 SR: 1100110111100 Char: 15 1 0 0 String:                                                         Sometime
             1234752      WAIT0       SYNC SR: 1100110111100 Char: 15 1 0 0 String:                                                         Sometime
             1234753       SYNC       SYNC SR: 1100110111100 Char: 15 1 0 0 String:                                                         Sometime
             1238729       SYNC     SAMPLE SR: 1100110111100 Char: 15 1 0 0 String:                                                         Sometime
             1238731     SAMPLE      WAIT1 SR: 1100110111100 Char: 15 1 0 0 String:                                                         Sometime
             1238733      WAIT1      WAIT1 SR: 1001101111001 Char: 15 1 0 0 String:                                                         Sometime
             1246683      WAIT1     SAMPLE SR: 1001101111001 Char: 15 1 0 0 String:                                                         Sometime
             1246685     SAMPLE      WAIT1 SR: 1001101111001 Char: 15 1 0 0 String:                                                         Sometime
             1246687      WAIT1      WAIT1 SR: 0011011110011 Char: 15 1 0 0 String:                                                         Sometime
             1254637      WAIT1     SAMPLE SR: 0011011110011 Char: 15 1 0 0 String:                                                         Sometime
             1254639     SAMPLE      WAIT1 SR: 0011011110011 Char: 15 1 0 0 String:                                                         Sometime
             1254641      WAIT1      WAIT1 SR: 0110111100111 Char: 6e 0 0 0 String:                                                         Sometime
             1262591      WAIT1     SAMPLE SR: 0110111100111 Char: 6e 0 0 0 String:                                                         Sometime
             1262593     SAMPLE      WAIT1 SR: 0110111100111 Char: 6e 0 0 0 String:                                                         Sometime
             1262595      WAIT1      WAIT1 SR: 1101111001111 Char: 15 1 0 0 String:                                                         Sometime
             1264960      WAIT1       SYNC SR: 1101111001111 Char: 15 1 0 0 String:                                                         Sometime
             1264961       SYNC       SYNC SR: 1101111001111 Char: 15 1 0 0 String:                                                         Sometime
             1268937       SYNC     SAMPLE SR: 1101111001111 Char: 15 1 0 0 String:                                                         Sometime
             1268939     SAMPLE      WAIT0 SR: 1101111001111 Char: 15 1 0 0 String:                                                         Sometime
             1268941      WAIT0      WAIT0 SR: 1011110011110 Char: b9 0 0 0 String:                                                         Sometime
             1276891      WAIT0     SAMPLE SR: 1011110011110 Char: b9 0 0 0 String:                                                         Sometime
             1276893     SAMPLE  COMPLETED SR: 1011110011110 Char: b9 0 0 0 String:                                                         Sometime
             1276895  COMPLETED  COMPLETED SR: 0111100111100 Char: 73 0 0 0 String:                                                         Sometime
             1284845  COMPLETED       IDLE SR: 0111100111100 Char: 73 0 0 0 String:                                                         Sometime
             1284847       IDLE       IDLE SR: 0111100111100 Char: 73 0 0 0 String:                                                        Sometimes
             1332928       IDLE       SYNC SR: 0111100111100 Char: 73 0 0 0 String:                                                        Sometimes
             1332929       SYNC       SYNC SR: 0111100111100 Char: 73 0 0 0 String:                                                        Sometimes
             1336905       SYNC     SAMPLE SR: 0111100111100 Char: 73 0 0 0 String:                                                        Sometimes
             1336907     SAMPLE      WAIT1 SR: 0111100111100 Char: 73 0 0 0 String:                                                        Sometimes
             1336909      WAIT1      WAIT1 SR: 1111001111001 Char: f7 0 0 0 String:                                                        Sometimes
             1340480      WAIT1       SYNC SR: 1111001111001 Char: f7 0 0 0 String:                                                        Sometimes
             1340481       SYNC       SYNC SR: 1111001111001 Char: f7 0 0 0 String:                                                        Sometimes
             1344457       SYNC     SAMPLE SR: 1111001111001 Char: f7 0 0 0 String:                                                        Sometimes
             1344459     SAMPLE      WAIT0 SR: 1111001111001 Char: f7 0 0 0 String:                                                        Sometimes
             1344461      WAIT0      WAIT0 SR: 1110011110010 Char: 15 1 0 0 String:                                                        Sometimes
             1352411      WAIT0     SAMPLE SR: 1110011110010 Char: 15 1 0 0 String:                                                        Sometimes
             1352413     SAMPLE      WAIT0 SR: 1110011110010 Char: 15 1 0 0 String:                                                        Sometimes
             1352415      WAIT0      WAIT0 SR: 1100111100100 Char: de 0 0 0 String:                                                        Sometimes
             1355584      WAIT0       SYNC SR: 1100111100100 Char: de 0 0 0 String:                                                        Sometimes
             1355585       SYNC       SYNC SR: 1100111100100 Char: de 0 0 0 String:                                                        Sometimes
             1359561       SYNC     SAMPLE SR: 1100111100100 Char: de 0 0 0 String:                                                        Sometimes
             1359563     SAMPLE      WAIT1 SR: 1100111100100 Char: de 0 0 0 String:                                                        Sometimes
             1359565      WAIT1      WAIT1 SR: 1001111001001 Char: 9d 0 0 0 String:                                                        Sometimes
             1363136      WAIT1       SYNC SR: 1001111001001 Char: 9d 0 0 0 String:                                                        Sometimes
             1363137       SYNC       SYNC SR: 1001111001001 Char: 9d 0 0 0 String:                                                        Sometimes
             1367113       SYNC     SAMPLE SR: 1001111001001 Char: 9d 0 0 0 String:                                                        Sometimes
             1367115     SAMPLE      WAIT0 SR: 1001111001001 Char: 9d 0 0 0 String:                                                        Sometimes
             1367117      WAIT0      WAIT0 SR: 0011110010010 Char: 15 1 0 0 String:                                                        Sometimes
             1370688      WAIT0       SYNC SR: 0011110010010 Char: 15 1 0 0 String:                                                        Sometimes
             1370689       SYNC       SYNC SR: 0011110010010 Char: 15 1 0 0 String:                                                        Sometimes
             1374665       SYNC     SAMPLE SR: 0011110010010 Char: 15 1 0 0 String:                                                        Sometimes
             1374667     SAMPLE      WAIT1 SR: 0011110010010 Char: 15 1 0 0 String:                                                        Sometimes
             1374669      WAIT1      WAIT1 SR: 0111100100101 Char: 7a 0 0 0 String:                                                        Sometimes
             1382619      WAIT1     SAMPLE SR: 0111100100101 Char: 7a 0 0 0 String:                                                        Sometimes
             1382621     SAMPLE      WAIT1 SR: 0111100100101 Char: 7a 0 0 0 String:                                                        Sometimes
             1382623      WAIT1      WAIT1 SR: 1111001001011 Char: f5 0 0 0 String:                                                        Sometimes
             1385792      WAIT1       SYNC SR: 1111001001011 Char: f5 0 0 0 String:                                                        Sometimes
             1385793       SYNC       SYNC SR: 1111001001011 Char: f5 0 0 0 String:                                                        Sometimes
             1389769       SYNC     SAMPLE SR: 1111001001011 Char: f5 0 0 0 String:                                                        Sometimes
             1389771     SAMPLE      WAIT0 SR: 1111001001011 Char: f5 0 0 0 String:                                                        Sometimes
             1389773      WAIT0      WAIT0 SR: 1110010010110 Char: e8 0 0 0 String:                                                        Sometimes
             1397723      WAIT0     SAMPLE SR: 1110010010110 Char: e8 0 0 0 String:                                                        Sometimes
             1397725     SAMPLE      WAIT0 SR: 1110010010110 Char: e8 0 0 0 String:                                                        Sometimes
             1397727      WAIT0      WAIT0 SR: 1100100101100 Char: 15 1 0 0 String:                                                        Sometimes
             1405677      WAIT0     SAMPLE SR: 1100100101100 Char: 15 1 0 0 String:                                                        Sometimes
             1405679     SAMPLE      WAIT0 SR: 1100100101100 Char: 15 1 0 0 String:                                                        Sometimes
             1405681      WAIT0      WAIT0 SR: 1001001011000 Char: 95 0 0 0 String:                                                        Sometimes
             1413631      WAIT0     SAMPLE SR: 1001001011000 Char: 95 0 0 0 String:                                                        Sometimes
             1413633     SAMPLE      WAIT0 SR: 1001001011000 Char: 95 0 0 0 String:                                                        Sometimes
             1413635      WAIT0      WAIT0 SR: 0010010110000 Char: 15 1 0 0 String:                                                        Sometimes
             1416000      WAIT0       SYNC SR: 0010010110000 Char: 15 1 0 0 String:                                                        Sometimes
             1416001       SYNC       SYNC SR: 0010010110000 Char: 15 1 0 0 String:                                                        Sometimes
             1419977       SYNC     SAMPLE SR: 0010010110000 Char: 15 1 0 0 String:                                                        Sometimes
             1419979     SAMPLE      WAIT1 SR: 0010010110000 Char: 15 1 0 0 String:                                                        Sometimes
             1419981      WAIT1      WAIT1 SR: 0100101100001 Char: 46 0 0 0 String:                                                        Sometimes
             1423552      WAIT1       SYNC SR: 0100101100001 Char: 46 0 0 0 String:                                                        Sometimes
             1423553       SYNC       SYNC SR: 0100101100001 Char: 46 0 0 0 String:                                                        Sometimes
             1427529       SYNC     SAMPLE SR: 0100101100001 Char: 46 0 0 0 String:                                                        Sometimes
             1427531     SAMPLE      WAIT0 SR: 0100101100001 Char: 46 0 0 0 String:                                                        Sometimes
             1427533      WAIT0      WAIT0 SR: 1001011000010 Char: 9e 0 0 0 String:                                                        Sometimes
             1431104      WAIT0       SYNC SR: 1001011000010 Char: 9e 0 0 0 String:                                                        Sometimes
             1431105       SYNC       SYNC SR: 1001011000010 Char: 9e 0 0 0 String:                                                        Sometimes
             1435081       SYNC     SAMPLE SR: 1001011000010 Char: 9e 0 0 0 String:                                                        Sometimes
             1435083     SAMPLE  COMPLETED SR: 1001011000010 Char: 9e 0 0 0 String:                                                        Sometimes
             1435085  COMPLETED  COMPLETED SR: 0010110000101 Char: 20 0 0 0 String:                                                        Sometimes
             1443035  COMPLETED       IDLE SR: 0010110000101 Char: 20 0 0 0 String:                                                        Sometimes
             1443037       IDLE       IDLE SR: 0010110000101 Char: 20 0 0 0 String:                                                       Sometimes 
             1483968       IDLE       SYNC SR: 0010110000101 Char: 20 0 0 0 String:                                                       Sometimes 
             1483969       SYNC       SYNC SR: 0010110000101 Char: 20 0 0 0 String:                                                       Sometimes 
             1487945       SYNC     SAMPLE SR: 0010110000101 Char: 20 0 0 0 String:                                                       Sometimes 
             1487947     SAMPLE      WAIT1 SR: 0010110000101 Char: 20 0 0 0 String:                                                       Sometimes 
             1487949      WAIT1      WAIT1 SR: 0101100001011 Char: 15 1 0 0 String:                                                       Sometimes 
             1491520      WAIT1       SYNC SR: 0101100001011 Char: 15 1 0 0 String:                                                       Sometimes 
             1491521       SYNC       SYNC SR: 0101100001011 Char: 15 1 0 0 String:                                                       Sometimes 
             1495497       SYNC     SAMPLE SR: 0101100001011 Char: 15 1 0 0 String:                                                       Sometimes 
             1495499     SAMPLE      WAIT0 SR: 0101100001011 Char: 15 1 0 0 String:                                                       Sometimes 
             1495501      WAIT0      WAIT0 SR: 1011000010110 Char: 15 1 0 0 String:                                                       Sometimes 
             1499072      WAIT0       SYNC SR: 1011000010110 Char: 15 1 0 0 String:                                                       Sometimes 
             1499073       SYNC       SYNC SR: 1011000010110 Char: 15 1 0 0 String:                                                       Sometimes 
             1503049       SYNC     SAMPLE SR: 1011000010110 Char: 15 1 0 0 String:                                                       Sometimes 
             1503051     SAMPLE      WAIT1 SR: 1011000010110 Char: 15 1 0 0 String:                                                       Sometimes 
             1503053      WAIT1      WAIT1 SR: 0110000101101 Char: 15 1 0 0 String:                                                       Sometimes 
             1506624      WAIT1       SYNC SR: 0110000101101 Char: 15 1 0 0 String:                                                       Sometimes 
             1506625       SYNC       SYNC SR: 0110000101101 Char: 15 1 0 0 String:                                                       Sometimes 
             1510601       SYNC     SAMPLE SR: 0110000101101 Char: 15 1 0 0 String:                                                       Sometimes 
             1510603     SAMPLE      WAIT0 SR: 0110000101101 Char: 15 1 0 0 String:                                                       Sometimes 
             1510605      WAIT0      WAIT0 SR: 1100001011010 Char: 15 1 0 0 String:                                                       Sometimes 
             1518555      WAIT0     SAMPLE SR: 1100001011010 Char: 15 1 0 0 String:                                                       Sometimes 
             1518557     SAMPLE      WAIT0 SR: 1100001011010 Char: 15 1 0 0 String:                                                       Sometimes 
             1518559      WAIT0      WAIT0 SR: 1000010110100 Char: 8a 0 0 0 String:                                                       Sometimes 
             1521728      WAIT0       SYNC SR: 1000010110100 Char: 8a 0 0 0 String:                                                       Sometimes 
             1521729       SYNC       SYNC SR: 1000010110100 Char: 8a 0 0 0 String:                                                       Sometimes 
             1525705       SYNC     SAMPLE SR: 1000010110100 Char: 8a 0 0 0 String:                                                       Sometimes 
             1525707     SAMPLE      WAIT1 SR: 1000010110100 Char: 8a 0 0 0 String:                                                       Sometimes 
             1525709      WAIT1      WAIT1 SR: 0000101101001 Char: 07 0 0 0 String:                                                       Sometimes 
             1533659      WAIT1     SAMPLE SR: 0000101101001 Char: 07 0 0 0 String:                                                       Sometimes 
             1533661     SAMPLE      WAIT1 SR: 0000101101001 Char: 07 0 0 0 String:                                                       Sometimes 
             1533663      WAIT1      WAIT1 SR: 0001011010011 Char: 15 1 0 0 String:                                                       Sometimes 
             1536832      WAIT1       SYNC SR: 0001011010011 Char: 15 1 0 0 String:                                                       Sometimes 
             1536833       SYNC       SYNC SR: 0001011010011 Char: 15 1 0 0 String:                                                       Sometimes 
             1540809       SYNC     SAMPLE SR: 0001011010011 Char: 15 1 0 0 String:                                                       Sometimes 
             1540811     SAMPLE      WAIT0 SR: 0001011010011 Char: 15 1 0 0 String:                                                       Sometimes 
             1540813      WAIT0      WAIT0 SR: 0010110100110 Char: 15 1 0 0 String:                                                       Sometimes 
             1548763      WAIT0     SAMPLE SR: 0010110100110 Char: 15 1 0 0 String:                                                       Sometimes 
             1548765     SAMPLE      WAIT0 SR: 0010110100110 Char: 15 1 0 0 String:                                                       Sometimes 
             1548767      WAIT0      WAIT0 SR: 0101101001100 Char: 15 1 0 0 String:                                                       Sometimes 
             1551936      WAIT0       SYNC SR: 0101101001100 Char: 15 1 0 0 String:                                                       Sometimes 
             1551937       SYNC       SYNC SR: 0101101001100 Char: 15 1 0 0 String:                                                       Sometimes 
             1555913       SYNC     SAMPLE SR: 0101101001100 Char: 15 1 0 0 String:                                                       Sometimes 
             1555915     SAMPLE      WAIT1 SR: 0101101001100 Char: 15 1 0 0 String:                                                       Sometimes 
             1555917      WAIT1      WAIT1 SR: 1011010011001 Char: b9 0 0 0 String:                                                       Sometimes 
             1563867      WAIT1     SAMPLE SR: 1011010011001 Char: b9 0 0 0 String:                                                       Sometimes 
             1563869     SAMPLE      WAIT1 SR: 1011010011001 Char: b9 0 0 0 String:                                                       Sometimes 
             1563871      WAIT1      WAIT1 SR: 0110100110011 Char: 72 0 0 0 String:                                                       Sometimes 
             1571821      WAIT1     SAMPLE SR: 0110100110011 Char: 72 0 0 0 String:                                                       Sometimes 
             1571823     SAMPLE      WAIT1 SR: 0110100110011 Char: 72 0 0 0 String:                                                       Sometimes 
             1571825      WAIT1      WAIT1 SR: 1101001100111 Char: 15 1 0 0 String:                                                       Sometimes 
             1579775      WAIT1     SAMPLE SR: 1101001100111 Char: 15 1 0 0 String:                                                       Sometimes 
             1579777     SAMPLE      WAIT1 SR: 1101001100111 Char: 15 1 0 0 String:                                                       Sometimes 
             1579779      WAIT1      WAIT1 SR: 1010011001111 Char: 15 1 0 0 String:                                                       Sometimes 
             1587729      WAIT1     SAMPLE SR: 1010011001111 Char: 15 1 0 0 String:                                                       Sometimes 
             1587731     SAMPLE  COMPLETED SR: 1010011001111 Char: 15 1 0 0 String:                                                       Sometimes 
             1587733  COMPLETED  COMPLETED SR: 0100110011111 Char: 49 0 0 0 String:                                                       Sometimes 
             1595683  COMPLETED       IDLE SR: 0100110011111 Char: 49 0 0 0 String:                                                       Sometimes 
             1595685       IDLE       IDLE SR: 0100110011111 Char: 49 0 0 0 String:                                                      Sometimes I
             1627456       IDLE       SYNC SR: 0100110011111 Char: 49 0 0 0 String:                                                      Sometimes I
             1627457       SYNC       SYNC SR: 0100110011111 Char: 49 0 0 0 String:                                                      Sometimes I
             1631433       SYNC     SAMPLE SR: 0100110011111 Char: 49 0 0 0 String:                                                      Sometimes I
             1631435     SAMPLE      WAIT1 SR: 0100110011111 Char: 49 0 0 0 String:                                                      Sometimes I
             1631437      WAIT1      WAIT1 SR: 1001100111111 Char: 13 0 0 0 String:                                                      Sometimes I
             1635008      WAIT1       SYNC SR: 1001100111111 Char: 13 0 0 0 String:                                                      Sometimes I
             1635009       SYNC       SYNC SR: 1001100111111 Char: 13 0 0 0 String:                                                      Sometimes I
             1638985       SYNC     SAMPLE SR: 1001100111111 Char: 13 0 0 0 String:                                                      Sometimes I
             1638987     SAMPLE      WAIT0 SR: 1001100111111 Char: 13 0 0 0 String:                                                      Sometimes I
             1638989      WAIT0      WAIT0 SR: 0011001111110 Char: 15 1 0 0 String:                                                      Sometimes I
             1646939      WAIT0     SAMPLE SR: 0011001111110 Char: 15 1 0 0 String:                                                      Sometimes I
             1646941     SAMPLE      WAIT0 SR: 0011001111110 Char: 15 1 0 0 String:                                                      Sometimes I
             1646943      WAIT0      WAIT0 SR: 0110011111100 Char: 6f 0 0 0 String:                                                      Sometimes I
             1650112      WAIT0       SYNC SR: 0110011111100 Char: 6f 0 0 0 String:                                                      Sometimes I
             1650113       SYNC       SYNC SR: 0110011111100 Char: 6f 0 0 0 String:                                                      Sometimes I
             1654089       SYNC     SAMPLE SR: 0110011111100 Char: 6f 0 0 0 String:                                                      Sometimes I
             1654091     SAMPLE      WAIT1 SR: 0110011111100 Char: 6f 0 0 0 String:                                                      Sometimes I
             1654093      WAIT1      WAIT1 SR: 1100111111001 Char: 4f 0 0 0 String:                                                      Sometimes I
             1657664      WAIT1       SYNC SR: 1100111111001 Char: 4f 0 0 0 String:                                                      Sometimes I
             1657665       SYNC       SYNC SR: 1100111111001 Char: 4f 0 0 0 String:                                                      Sometimes I
             1661641       SYNC     SAMPLE SR: 1100111111001 Char: 4f 0 0 0 String:                                                      Sometimes I
             1661643     SAMPLE      WAIT0 SR: 1100111111001 Char: 4f 0 0 0 String:                                                      Sometimes I
             1661645      WAIT0      WAIT0 SR: 1001111110010 Char: 15 1 0 0 String:                                                      Sometimes I
             1665216      WAIT0       SYNC SR: 1001111110010 Char: 15 1 0 0 String:                                                      Sometimes I
             1665217       SYNC       SYNC SR: 1001111110010 Char: 15 1 0 0 String:                                                      Sometimes I
             1669193       SYNC     SAMPLE SR: 1001111110010 Char: 15 1 0 0 String:                                                      Sometimes I
             1669195     SAMPLE      WAIT1 SR: 1001111110010 Char: 15 1 0 0 String:                                                      Sometimes I
             1669197      WAIT1      WAIT1 SR: 0011111100101 Char: 15 1 0 0 String:                                                      Sometimes I
             1672768      WAIT1       SYNC SR: 0011111100101 Char: 15 1 0 0 String:                                                      Sometimes I
             1672769       SYNC       SYNC SR: 0011111100101 Char: 15 1 0 0 String:                                                      Sometimes I
             1676745       SYNC     SAMPLE SR: 0011111100101 Char: 15 1 0 0 String:                                                      Sometimes I
             1676747     SAMPLE      WAIT0 SR: 0011111100101 Char: 15 1 0 0 String:                                                      Sometimes I
             1676749      WAIT0      WAIT0 SR: 0111111001010 Char: 15 1 0 0 String:                                                      Sometimes I
             1684699      WAIT0     SAMPLE SR: 0111111001010 Char: 15 1 0 0 String:                                                      Sometimes I
             1684701     SAMPLE      WAIT0 SR: 0111111001010 Char: 15 1 0 0 String:                                                      Sometimes I
             1684703      WAIT0      WAIT0 SR: 1111110010100 Char: 15 1 0 0 String:                                                      Sometimes I
             1692653      WAIT0     SAMPLE SR: 1111110010100 Char: 15 1 0 0 String:                                                      Sometimes I
             1692655     SAMPLE      WAIT0 SR: 1111110010100 Char: 15 1 0 0 String:                                                      Sometimes I
             1692657      WAIT0      WAIT0 SR: 1111100101000 Char: d3 0 0 0 String:                                                      Sometimes I
             1700607      WAIT0     SAMPLE SR: 1111100101000 Char: d3 0 0 0 String:                                                      Sometimes I
             1700609     SAMPLE      WAIT0 SR: 1111100101000 Char: d3 0 0 0 String:                                                      Sometimes I
             1700611      WAIT0      WAIT0 SR: 1111001010000 Char: 15 1 0 0 String:                                                      Sometimes I
             1708561      WAIT0     SAMPLE SR: 1111001010000 Char: 15 1 0 0 String:                                                      Sometimes I
             1708563     SAMPLE      WAIT0 SR: 1111001010000 Char: 15 1 0 0 String:                                                      Sometimes I
             1708565      WAIT0      WAIT0 SR: 1110010100000 Char: ea 0 0 0 String:                                                      Sometimes I
             1710528      WAIT0       SYNC SR: 1110010100000 Char: ea 0 0 0 String:                                                      Sometimes I
             1710529       SYNC       SYNC SR: 1110010100000 Char: ea 0 0 0 String:                                                      Sometimes I
             1714505       SYNC     SAMPLE SR: 1110010100000 Char: ea 0 0 0 String:                                                      Sometimes I
             1714507     SAMPLE      WAIT1 SR: 1110010100000 Char: ea 0 0 0 String:                                                      Sometimes I
             1714509      WAIT1      WAIT1 SR: 1100101000001 Char: d4 0 0 0 String:                                                      Sometimes I
             1718080      WAIT1       SYNC SR: 1100101000001 Char: d4 0 0 0 String:                                                      Sometimes I
             1718081       SYNC       SYNC SR: 1100101000001 Char: d4 0 0 0 String:                                                      Sometimes I
             1722057       SYNC     SAMPLE SR: 1100101000001 Char: d4 0 0 0 String:                                                      Sometimes I
             1722059     SAMPLE      WAIT0 SR: 1100101000001 Char: d4 0 0 0 String:                                                      Sometimes I
             1722061      WAIT0      WAIT0 SR: 1001010000010 Char: 15 1 0 0 String:                                                      Sometimes I
             1725632      WAIT0       SYNC SR: 1001010000010 Char: 15 1 0 0 String:                                                      Sometimes I
             1725633       SYNC       SYNC SR: 1001010000010 Char: 15 1 0 0 String:                                                      Sometimes I
             1729609       SYNC     SAMPLE SR: 1001010000010 Char: 15 1 0 0 String:                                                      Sometimes I
             1729611     SAMPLE  COMPLETED SR: 1001010000010 Char: 15 1 0 0 String:                                                      Sometimes I
             1729613  COMPLETED  COMPLETED SR: 0010100000101 Char: 20 0 0 0 String:                                                      Sometimes I
             1737563  COMPLETED       IDLE SR: 0010100000101 Char: 20 0 0 0 String:                                                      Sometimes I
             1737565       IDLE       IDLE SR: 0010100000101 Char: 20 0 0 0 String:                                                     Sometimes I 
             1763392       IDLE       SYNC SR: 0010100000101 Char: 20 0 0 0 String:                                                     Sometimes I 
             1763393       SYNC       SYNC SR: 0010100000101 Char: 20 0 0 0 String:                                                     Sometimes I 
             1767369       SYNC     SAMPLE SR: 0010100000101 Char: 20 0 0 0 String:                                                     Sometimes I 
             1767371     SAMPLE      WAIT1 SR: 0010100000101 Char: 20 0 0 0 String:                                                     Sometimes I 
             1767373      WAIT1      WAIT1 SR: 0101000001011 Char: 51 0 0 0 String:                                                     Sometimes I 
             1770944      WAIT1       SYNC SR: 0101000001011 Char: 51 0 0 0 String:                                                     Sometimes I 
             1770945       SYNC       SYNC SR: 0101000001011 Char: 51 0 0 0 String:                                                     Sometimes I 
             1774921       SYNC     SAMPLE SR: 0101000001011 Char: 51 0 0 0 String:                                                     Sometimes I 
             1774923     SAMPLE      WAIT0 SR: 0101000001011 Char: 51 0 0 0 String:                                                     Sometimes I 
             1774925      WAIT0      WAIT0 SR: 1010000010110 Char: a0 0 0 0 String:                                                     Sometimes I 
             1778496      WAIT0       SYNC SR: 1010000010110 Char: a0 0 0 0 String:                                                     Sometimes I 
             1778497       SYNC       SYNC SR: 1010000010110 Char: a0 0 0 0 String:                                                     Sometimes I 
             1782473       SYNC     SAMPLE SR: 1010000010110 Char: a0 0 0 0 String:                                                     Sometimes I 
             1782475     SAMPLE      WAIT1 SR: 1010000010110 Char: a0 0 0 0 String:                                                     Sometimes I 
             1782477      WAIT1      WAIT1 SR: 0100000101101 Char: 43 0 0 0 String:                                                     Sometimes I 
             1790427      WAIT1     SAMPLE SR: 0100000101101 Char: 43 0 0 0 String:                                                     Sometimes I 
             1790429     SAMPLE      WAIT1 SR: 0100000101101 Char: 43 0 0 0 String:                                                     Sometimes I 
             1790431      WAIT1      WAIT1 SR: 1000001011011 Char: 15 1 0 0 String:                                                     Sometimes I 
             1793600      WAIT1       SYNC SR: 1000001011011 Char: 15 1 0 0 String:                                                     Sometimes I 
             1793601       SYNC       SYNC SR: 1000001011011 Char: 15 1 0 0 String:                                                     Sometimes I 
             1797577       SYNC     SAMPLE SR: 1000001011011 Char: 15 1 0 0 String:                                                     Sometimes I 
             1797579     SAMPLE      WAIT0 SR: 1000001011011 Char: 15 1 0 0 String:                                                     Sometimes I 
             1797581      WAIT0      WAIT0 SR: 0000010110110 Char: 08 0 0 0 String:                                                     Sometimes I 
             1805531      WAIT0     SAMPLE SR: 0000010110110 Char: 08 0 0 0 String:                                                     Sometimes I 
             1805533     SAMPLE      WAIT0 SR: 0000010110110 Char: 08 0 0 0 String:                                                     Sometimes I 
             1805535      WAIT0      WAIT0 SR: 0000101101100 Char: 27 0 0 0 String:                                                     Sometimes I 
             1813485      WAIT0     SAMPLE SR: 0000101101100 Char: 27 0 0 0 String:                                                     Sometimes I 
             1813487     SAMPLE      WAIT0 SR: 0000101101100 Char: 27 0 0 0 String:                                                     Sometimes I 
             1813489      WAIT0      WAIT0 SR: 0001011011000 Char: 1d 0 0 0 String:                                                     Sometimes I 
             1816256      WAIT0       SYNC SR: 0001011011000 Char: 1d 0 0 0 String:                                                     Sometimes I 
             1816257       SYNC       SYNC SR: 0001011011000 Char: 1d 0 0 0 String:                                                     Sometimes I 
             1820233       SYNC     SAMPLE SR: 0001011011000 Char: 1d 0 0 0 String:                                                     Sometimes I 
             1820235     SAMPLE      WAIT1 SR: 0001011011000 Char: 1d 0 0 0 String:                                                     Sometimes I 
             1820237      WAIT1      WAIT1 SR: 0010110110001 Char: 15 1 0 0 String:                                                     Sometimes I 
             1823808      WAIT1       SYNC SR: 0010110110001 Char: 15 1 0 0 String:                                                     Sometimes I 
             1823809       SYNC       SYNC SR: 0010110110001 Char: 15 1 0 0 String:                                                     Sometimes I 
             1827785       SYNC     SAMPLE SR: 0010110110001 Char: 15 1 0 0 String:                                                     Sometimes I 
             1827787     SAMPLE      WAIT0 SR: 0010110110001 Char: 15 1 0 0 String:                                                     Sometimes I 
             1827789      WAIT0      WAIT0 SR: 0101101100010 Char: 15 1 0 0 String:                                                     Sometimes I 
             1831360      WAIT0       SYNC SR: 0101101100010 Char: 15 1 0 0 String:                                                     Sometimes I 
             1831361       SYNC       SYNC SR: 0101101100010 Char: 15 1 0 0 String:                                                     Sometimes I 
             1835337       SYNC     SAMPLE SR: 0101101100010 Char: 15 1 0 0 String:                                                     Sometimes I 
